airlie_id,flght#,departure_dt,arrival_dt,dep_time,arrivl_time,booking_cd,passngr_nm,seat_no,class,fare,extras,loyalty_pts,status,gate,terminal,baggage_claim,duration_hrs,layovers,layover_locations,aircraft_type,pilot,cabin_crew,inflight_ent,meal_option,wifi,window_seat,aisle_seat,emergency_exit_row,number_of_stops,reward_program_member
18,2085,30-07-2023 15:30,20-11-2023 20:41,12:21:42,19:18:09,BUMA,Name_LZHWG,SeatEFS,Economy,587.51,Meal,0,Cancelled,GateLX,A,ClaimCGC,8.01,2,LOCYMJ,TypeRAO,Pilot_WKGD,Crew_FEOW,No,Non-Vegetarian,Available,TRUE,TRUE,FALSE,2,No
11,2210,31-05-2023 16:46,09-05-2023 00:31,06:56:46,05:11:18,BJZJ,Name_BZLVT,SeatCNN,First,772.1,No Extras,0,Confirmed,GateTN,C,ClaimYIT,5.94,0,LOCNZF,TypeQBY,Pilot_NFSN,Crew_CXLC,Yes,Vegan,Available,FALSE,FALSE,FALSE,2,Yes
12,9420,30-04-2023 12:36,29-10-2023 18:31,11:05:16,01:45:17,BKID,Name_KIEFG,SeatMGI,First,619.33,Extra Baggage,0,Cancelled,GateMG,A,ClaimAEA,2.42,0,LOCAAQ,TypeMSG,Pilot_SSNG,Crew_QHGX,No,Vegan,Not Available,FALSE,FALSE,FALSE,1,No
5,4119,02-06-2023 08:58,06-09-2023 17:39,07:07:47,10:03:55,BQSJ,Name_NROAP,SeatOOY,Economy,992.43,Extra Baggage,0,Confirmed,GateHC,C,ClaimOEV,3.69,0,LOCPJI,TypeOBV,Pilot_OZTH,Crew_GTTW,Yes,Non-Vegetarian,Available,TRUE,FALSE,TRUE,2,No
9,1267,05-12-2023 00:54,31-07-2023 01:36,21:13:47,23:02:32,BMBI,Name_OVIGL,SeatRWH,First,624.43,Meal,0,Cancelled,GateSH,A,ClaimXOA,2.79,0,LOCICX,TypeCGC,Pilot_IYPO,Crew_HGMY,No,Non-Vegetarian,Available,FALSE,TRUE,FALSE,1,Yes
9,3774,25-04-2023 06:02,08-04-2023 03:33,13:14:48,17:19:08,BGZJ,Name_ILKCM,SeatAZT,First,500.36,Extra Baggage,0,Cancelled,GateQF,A,ClaimNRB,5.14,0,LOCGEV,TypeVKE,Pilot_EPCY,Crew_XLCC,Yes,Vegan,Not Available,FALSE,TRUE,TRUE,2,Yes
10,5349,01-03-2023 10:36,30-01-2023 02:26,22:14:38,18:36:47,BLVT,Name_EVVUR,SeatIIU,Economy,198.06,Extra Baggage,0,Cancelled,GateTX,C,ClaimQZE,3.54,1,LOCHTZ,TypeXFP,Pilot_OFKZ,Crew_DTAS,No,Vegan,Available,TRUE,FALSE,TRUE,2,Yes
19,5965,15-04-2023 22:27,09-11-2023 12:42,04:00:14,19:37:29,BKDL,Name_KZCVI,SeatWVM,Economy,851.77,Meal,0,Cancelled,GateNT,C,ClaimGPE,5.37,2,LOCUKF,TypeTFE,Pilot_YJDN,Crew_UNJV,Yes,Vegan,Available,FALSE,FALSE,TRUE,2,Yes
1,9125,14-07-2023 01:59,26-08-2023 07:56,17:57:04,08:45:07,BLWH,Name_ZHXHM,SeatTWC,Economy,242.38,Meal,0,Cancelled,GateZL,A,ClaimNSJ,11.36,2,LOCLPP,TypeBXY,Pilot_LYQU,Crew_VJIU,No,No Meal,Available,FALSE,FALSE,TRUE,0,No
7,4459,22-10-2023 15:57,06-05-2023 04:41,05:09:24,17:26:24,BTNG,Name_KFMKN,SeatQRG,First,694.01,No Extras,0,Cancelled,GateOW,A,ClaimOES,1.56,0,LOCJNE,TypeTUQ,Pilot_KSUI,Crew_EQYC,No,No Meal,Not Available,FALSE,FALSE,FALSE,1,Yes
4,1989,10-06-2023 05:17,22-10-2023 18:06,01:28:36,14:47:03,BCYS,Name_NSEOM,SeatJTW,Business,282.65,Extra Baggage,464,Pending,GateLP,A,ClaimWBP,2.43,0,LOCEBH,TypeMNA,Pilot_ZIZS,Crew_ONUB,Yes,Vegan,Available,FALSE,FALSE,TRUE,2,No
1,1937,17-06-2023 05:14,28-08-2023 06:39,12:14:16,02:08:59,BNSJ,Name_XPSQP,SeatHGE,First,713.53,No Extras,300,Pending,GateNB,D,ClaimTHS,6.7,0,LOCIDZ,TypeTYA,Pilot_MJJF,Crew_QDUV,No,Vegetarian,Available,FALSE,TRUE,TRUE,2,No
15,7654,22-11-2023 01:06,14-10-2023 07:44,21:44:55,18:31:24,BLRS,Name_NQGFE,SeatAVG,First,93.78,Extra Baggage,3432,Pending,GateKX,C,ClaimMCK,9.15,2,LOCAJH,TypeOQA,Pilot_KVCS,Crew_ZETA,Yes,Vegan,Available,FALSE,TRUE,TRUE,0,Yes
8,7989,16-11-2023 14:15,03-10-2023 11:49,16:57:08,06:50:16,BXRM,Name_XXAPW,SeatDSF,Economy,216.49,No Extras,0,Pending,GateFS,C,ClaimGBN,4.16,1,LOCHKH,TypeOKD,Pilot_ULTH,Crew_KTSO,No,Non-Vegetarian,Available,TRUE,FALSE,TRUE,0,No
12,9631,16-11-2023 02:51,31-10-2023 17:33,07:49:50,23:47:56,BQUX,Name_NBDAB,SeatZSZ,First,733.53,No Extras,0,Pending,GatePS,C,ClaimPXK,9.78,2,LOCUVF,TypeNOO,Pilot_WGEL,Crew_KEUM,Yes,No Meal,Not Available,FALSE,FALSE,TRUE,0,No
18,8342,02-05-2023 10:30,29-03-2023 13:42,17:02:37,18:08:03,BFPR,Name_ZIAWT,SeatHEV,Economy,611.36,Meal,0,Confirmed,GateZK,A,ClaimUGZ,3.43,1,LOCHEK,TypeWFU,Pilot_CVUW,Crew_HFKK,No,Vegetarian,Not Available,TRUE,TRUE,FALSE,0,No
15,7023,17-12-2023 09:59,30-05-2023 23:13,11:43:59,04:19:05,BIMD,Name_WPNWM,SeatSQQ,Business,578.26,Meal,1468,Pending,GateVS,B,ClaimLNT,11.23,2,LOCRSO,TypeHYY,Pilot_ISAW,Crew_BZFH,No,Vegan,Available,TRUE,FALSE,TRUE,1,Yes
17,3358,23-05-2023 09:47,17-10-2023 00:49,10:12:56,11:09:36,BMCD,Name_ZSORC,SeatUEQ,Economy,139.04,Meal,4561,Cancelled,GateVU,D,ClaimBZP,7.09,2,LOCDDL,TypeJLW,Pilot_FKML,Crew_ADZB,No,Vegetarian,Available,TRUE,FALSE,TRUE,0,Yes
14,4345,07-12-2023 22:51,01-04-2023 12:23,20:15:09,03:13:22,BSXA,Name_OOEMX,SeatFIT,Economy,868.59,No Extras,3509,Confirmed,GateAR,D,ClaimXOE,3.62,1,LOCOYR,TypeDRR,Pilot_GOYF,Crew_PFXY,Yes,Non-Vegetarian,Not Available,TRUE,FALSE,FALSE,0,Yes
14,7360,16-01-2023 01:33,21-05-2023 08:26,17:28:58,15:40:13,BAIW,Name_YTPVT,SeatHGV,Economy,652.71,Meal,318,Confirmed,GateEL,D,ClaimYUZ,7.02,1,LOCEWJ,TypeRWO,Pilot_HOBW,Crew_NOWC,Yes,Vegan,Available,TRUE,FALSE,TRUE,2,No
18,5816,21-04-2023 11:20,25-03-2023 08:03,13:21:50,21:18:14,BYCC,Name_ONIUR,SeatBYZ,Economy,598.99,No Extras,0,Pending,GateKT,A,ClaimDRO,11.24,1,LOCPFU,TypeTHY,Pilot_EZRT,Crew_IXZP,No,Vegetarian,Not Available,TRUE,FALSE,FALSE,2,No
18,4743,28-03-2023 07:08,21-10-2023 08:23,13:23:15,17:22:06,BRBK,Name_QEOXK,SeatFLO,Economy,962.28,Meal,1772,Confirmed,GateBG,C,ClaimJRG,10.2,2,LOCXMQ,TypeUIF,Pilot_VTXE,Crew_ZISK,No,Vegan,Not Available,TRUE,TRUE,TRUE,0,Yes
16,8159,07-02-2023 06:47,10-04-2023 08:40,10:00:54,21:53:59,BIBT,Name_VLGYT,SeatZAZ,Business,573.73,Extra Baggage,863,Confirmed,GateXJ,B,ClaimYXS,6.9,2,LOCEZP,TypeREE,Pilot_FXSU,Crew_WBQH,Yes,Vegan,Available,TRUE,TRUE,FALSE,0,No
1,1518,02-05-2023 16:36,17-09-2023 18:20,21:13:29,06:24:07,BDIN,Name_UICQX,SeatEFX,First,817.16,Meal,0,Pending,GateSH,C,ClaimWPD,2.82,1,LOCURW,TypeATV,Pilot_XPNK,Crew_MMRL,Yes,Vegetarian,Available,FALSE,FALSE,TRUE,0,Yes
11,1268,26-05-2023 16:11,29-10-2023 15:10,05:16:52,10:09:24,BSPZ,Name_IKNZJ,SeatOZD,First,253.96,No Extras,0,Pending,GateSX,B,ClaimWIP,11.37,0,LOCNMH,TypeJXD,Pilot_YRAQ,Crew_DAYF,No,Non-Vegetarian,Available,FALSE,FALSE,TRUE,1,No
15,6444,03-03-2023 17:20,31-07-2023 00:23,22:54:18,19:09:43,BNOR,Name_DPPLF,SeatLYS,Economy,363.03,Meal,0,Pending,GateGX,B,ClaimSUE,10.64,1,LOCDVG,TypeXPV,Pilot_QODJ,Crew_KSSJ,No,No Meal,Available,FALSE,TRUE,TRUE,2,Yes
12,6475,17-03-2023 15:12,01-03-2023 16:51,22:05:30,02:17:56,BOSI,Name_GWHFG,SeatXRF,Economy,677.29,Extra Baggage,0,Pending,GateAR,C,ClaimPFU,1.14,0,LOCFYT,TypeZOT,Pilot_PXDV,Crew_INCN,No,No Meal,Available,FALSE,TRUE,FALSE,0,No
8,5185,04-02-2023 20:56,20-09-2023 23:49,05:02:44,21:25:46,BUUP,Name_IPVMO,SeatPQK,First,648.48,Meal,0,Confirmed,GatePE,C,ClaimZYW,1.8,0,LOCGOH,TypeGAF,Pilot_SEFN,Crew_NGXZ,Yes,Non-Vegetarian,Not Available,FALSE,TRUE,TRUE,0,No
6,6161,20-04-2023 12:16,14-12-2023 13:18,01:50:05,03:32:17,BWQJ,Name_RDEHD,SeatDZP,Business,132.08,Meal,4459,Pending,GateGK,D,ClaimZJW,6.14,0,LOCTDE,TypeNOQ,Pilot_MGQC,Crew_NYGR,No,No Meal,Available,TRUE,TRUE,TRUE,1,No
3,4865,13-12-2023 11:29,31-10-2023 03:45,21:27:34,01:14:17,BEIN,Name_QQBXP,SeatIWJ,Economy,101.79,Meal,0,Cancelled,GateVN,C,ClaimZHE,7.26,1,LOCECW,TypePKZ,Pilot_FPLR,Crew_AQUT,Yes,Vegetarian,Available,FALSE,TRUE,FALSE,0,Yes
13,9011,03-04-2023 21:09,20-01-2023 11:28,13:21:49,15:08:42,BVXJ,Name_SVGKA,SeatZMD,Economy,252.91,Extra Baggage,0,Confirmed,GateYQ,B,ClaimESB,7.17,2,LOCXEP,TypeAVC,Pilot_FBMV,Crew_OEPJ,Yes,Vegetarian,Not Available,TRUE,TRUE,TRUE,2,No
13,3335,27-11-2023 22:37,11-04-2023 11:38,09:45:16,03:05:51,BXAX,Name_URGMC,SeatNGC,Business,557.16,No Extras,0,Cancelled,GateIO,A,ClaimADF,7.77,2,LOCDJT,TypeWBG,Pilot_NTXN,Crew_HHHZ,Yes,Vegetarian,Not Available,TRUE,TRUE,TRUE,2,Yes
2,4674,21-05-2023 22:18,13-09-2023 20:39,04:29:05,21:05:58,BVTC,Name_IQBOI,SeatTQN,Economy,784.55,Extra Baggage,1656,Confirmed,GateSC,A,ClaimENL,8.53,2,LOCEYC,TypeQSL,Pilot_ADWY,Crew_YTLU,Yes,No Meal,Not Available,FALSE,TRUE,TRUE,1,No
5,5576,05-04-2023 09:25,06-02-2023 08:17,06:03:11,03:01:55,BPEM,Name_GSKXU,SeatOAD,First,419.46,Meal,2549,Cancelled,GateLA,B,ClaimISP,11.31,1,LOCCGZ,TypeUKZ,Pilot_JQZB,Crew_HEZY,No,Vegetarian,Not Available,FALSE,TRUE,FALSE,2,No
17,1500,06-09-2023 07:36,05-02-2023 20:39,04:28:40,18:56:15,BEWY,Name_RZQVD,SeatYAR,Economy,289.21,No Extras,0,Confirmed,GateNN,B,ClaimXDC,5.38,2,LOCROM,TypeFGZ,Pilot_NHTZ,Crew_RRWC,No,Vegetarian,Not Available,FALSE,FALSE,FALSE,2,No
6,9083,10-09-2023 08:26,30-07-2023 18:44,06:32:33,07:06:46,BKQY,Name_BQWTA,SeatUMG,Economy,611.47,No Extras,0,Confirmed,GateFB,A,ClaimZZN,1.32,0,LOCCNF,TypeLPO,Pilot_ESEJ,Crew_VLZI,No,No Meal,Not Available,FALSE,FALSE,FALSE,1,No
2,9294,26-04-2023 00:44,20-04-2023 05:29,04:32:42,03:48:18,BCVF,Name_MJQWU,SeatRWU,Economy,143.97,Meal,0,Cancelled,GateXJ,A,ClaimVRL,7.22,0,LOCHWR,TypeYHD,Pilot_KZDV,Crew_ZUGK,No,Non-Vegetarian,Available,FALSE,TRUE,FALSE,2,Yes
4,6543,22-12-2023 00:07,30-12-2023 16:22,11:04:25,13:54:42,BPTB,Name_QKICJ,SeatFSJ,Business,213.01,Meal,0,Pending,GateOY,A,ClaimKEL,7.28,1,LOCTPG,TypeYCW,Pilot_RWQH,Crew_OXFW,No,Vegan,Not Available,TRUE,FALSE,FALSE,2,No
11,3746,23-12-2023 04:51,04-06-2023 20:19,23:44:42,03:48:01,BEST,Name_QPPOM,SeatPMV,First,480.19,No Extras,0,Pending,GateLS,A,ClaimGYS,3.56,0,LOCAUD,TypeFCB,Pilot_FPPL,Crew_NZZN,Yes,Non-Vegetarian,Not Available,FALSE,FALSE,FALSE,1,No
8,4276,21-03-2023 18:06,29-07-2023 00:46,10:30:49,17:30:11,BVKW,Name_BZFCZ,SeatBJZ,Business,968.35,Meal,0,Cancelled,GateBO,C,ClaimHSH,6.73,2,LOCYCA,TypePBW,Pilot_ZJHT,Crew_SISB,Yes,Vegetarian,Available,TRUE,FALSE,TRUE,1,No
12,4085,14-12-2023 02:07,28-05-2023 05:32,19:33:57,03:37:30,BRCL,Name_XAQXA,SeatEEV,Economy,360.06,Meal,0,Confirmed,GateTW,D,ClaimCZW,10.86,2,LOCWUZ,TypeTMR,Pilot_TIDU,Crew_YJLM,No,No Meal,Available,TRUE,TRUE,TRUE,0,No
8,6735,07-08-2023 04:29,11-01-2023 18:50,00:41:25,13:06:22,BWMU,Name_KDKMV,SeatSRS,Business,858.51,Extra Baggage,4560,Confirmed,GateMY,D,ClaimSFK,7.91,0,LOCMCX,TypeXFR,Pilot_PGMQ,Crew_POQQ,No,No Meal,Available,TRUE,TRUE,FALSE,2,No
11,8796,24-08-2023 10:25,30-05-2023 13:24,16:36:29,19:50:38,BTTI,Name_QTUMQ,SeatDHW,First,977.64,Meal,4381,Cancelled,GateRT,A,ClaimPMZ,9.11,2,LOCFFZ,TypeETW,Pilot_WTYE,Crew_PNMP,No,No Meal,Not Available,TRUE,TRUE,TRUE,1,No
8,7613,07-01-2023 18:15,17-06-2023 18:01,02:54:21,05:36:33,BIZG,Name_BBVRF,SeatLAG,Economy,831.38,Extra Baggage,0,Pending,GateBV,D,ClaimQTI,8.21,2,LOCUEK,TypeFWB,Pilot_DFON,Crew_XOLE,No,Non-Vegetarian,Not Available,TRUE,TRUE,TRUE,1,No
8,2327,11-02-2023 07:04,14-01-2023 01:48,15:50:42,20:55:21,BAAS,Name_YBWKQ,SeatCDZ,Business,469.77,Meal,0,Cancelled,GateBA,A,ClaimSOS,4.62,2,LOCLAF,TypeVHE,Pilot_BMPK,Crew_VYFZ,Yes,Vegan,Available,FALSE,FALSE,FALSE,1,No
17,8772,22-12-2023 09:08,02-11-2023 08:34,22:05:48,22:10:42,BCGL,Name_ITETO,SeatMKG,First,820.61,No Extras,0,Confirmed,GateCS,C,ClaimLTK,2.97,2,LOCAWL,TypeTBD,Pilot_IHNN,Crew_NFHJ,Yes,Vegan,Available,FALSE,FALSE,FALSE,0,Yes
16,4746,22-09-2023 14:44,31-03-2023 08:05,08:22:11,04:10:17,BPMR,Name_ZYQJF,SeatBYU,Economy,92.59,No Extras,1352,Pending,GateXL,D,ClaimOUH,5.23,1,LOCMAH,TypeORX,Pilot_HZUY,Crew_YHSX,No,Non-Vegetarian,Not Available,TRUE,TRUE,FALSE,1,Yes
14,6684,25-03-2023 00:18,20-05-2023 18:00,14:42:47,20:47:28,BXQX,Name_MUPXB,SeatDII,Economy,870.93,No Extras,0,Pending,GateAC,D,ClaimIFV,8.58,0,LOCPZJ,TypeKOZ,Pilot_FCFR,Crew_ULPK,Yes,Vegan,Available,TRUE,TRUE,TRUE,0,No
11,3562,19-04-2023 10:21,06-05-2023 12:07,02:42:23,07:17:37,BINE,Name_TEXQG,SeatBYA,Economy,515.07,Meal,0,Pending,GateLL,C,ClaimLCK,5.72,2,LOCEYR,TypeHFQ,Pilot_SHDJ,Crew_IEOV,No,No Meal,Not Available,FALSE,TRUE,TRUE,1,Yes
7,5163,09-10-2023 09:43,16-03-2023 05:26,08:10:47,00:32:04,BKTF,Name_XQEFJ,SeatAFM,Business,477.71,Meal,0,Confirmed,GateLB,D,ClaimSGI,6.01,2,LOCAMA,TypeTYV,Pilot_FPSG,Crew_ZZBJ,No,No Meal,Available,FALSE,TRUE,FALSE,2,Yes
16,4317,04-03-2023 10:02,26-05-2023 22:53,00:43:52,00:40:40,BFXH,Name_ENYTN,SeatQPF,Economy,746.02,Meal,4537,Confirmed,GateTF,A,ClaimSHX,8.93,1,LOCPXW,TypePUO,Pilot_JZDN,Crew_NDQA,Yes,Vegetarian,Not Available,TRUE,FALSE,TRUE,0,No
13,3436,17-05-2023 23:36,03-09-2023 09:05,06:44:47,17:11:47,BAIJ,Name_BIRRV,SeatVKI,Business,934.57,No Extras,0,Cancelled,GateUV,A,ClaimNSA,8.17,1,LOCVTU,TypeXWM,Pilot_ABHU,Crew_GKNI,Yes,Non-Vegetarian,Not Available,FALSE,TRUE,FALSE,0,No
15,6769,22-05-2023 03:23,28-01-2023 08:48,07:31:48,10:03:30,BQCW,Name_IEZRL,SeatGBA,Economy,291.67,No Extras,0,Cancelled,GateXP,A,ClaimYZB,10.23,1,LOCVGH,TypeACQ,Pilot_OPDJ,Crew_KFPT,No,Non-Vegetarian,Available,FALSE,FALSE,FALSE,1,No
16,9499,05-11-2023 08:48,19-03-2023 14:58,18:04:17,18:01:44,BUVM,Name_FQNJZ,SeatSPB,Economy,452.44,Extra Baggage,0,Cancelled,GateMJ,B,ClaimFXY,10.08,0,LOCUYS,TypeYLV,Pilot_JIYF,Crew_NBTQ,No,No Meal,Not Available,FALSE,TRUE,TRUE,2,No
9,6918,24-03-2023 11:59,01-08-2023 12:25,12:14:09,08:32:17,BHTN,Name_SCJNO,SeatHZK,First,668.17,Extra Baggage,0,Confirmed,GateEQ,B,ClaimQGP,2.68,2,LOCTNI,TypeIFT,Pilot_FPFD,Crew_BYDR,Yes,No Meal,Available,TRUE,TRUE,TRUE,1,No
3,2089,17-08-2023 06:32,10-06-2023 05:02,20:09:16,23:05:27,BTHS,Name_PFNDM,SeatJDS,First,626.14,No Extras,0,Cancelled,GateDO,C,ClaimHNA,5.85,1,LOCADJ,TypeHXA,Pilot_KHKQ,Crew_FMLK,No,No Meal,Not Available,FALSE,TRUE,TRUE,2,Yes
19,5555,09-09-2023 13:12,13-12-2023 00:16,10:06:35,16:15:10,BMFD,Name_HWIUK,SeatBQW,First,273.05,Meal,771,Cancelled,GateLT,C,ClaimKWD,4.33,2,LOCKQD,TypeSXL,Pilot_ZYXL,Crew_AYUI,Yes,No Meal,Available,FALSE,TRUE,TRUE,1,No
5,3394,31-03-2023 05:50,21-03-2023 06:22,18:54:44,19:45:18,BFTB,Name_EEYRP,SeatBAV,First,67,Meal,0,Pending,GateHY,C,ClaimRHK,11.69,0,LOCUNH,TypeNBF,Pilot_IBZW,Crew_WXKU,No,No Meal,Not Available,TRUE,TRUE,TRUE,0,Yes
10,7468,18-12-2023 12:56,18-10-2023 01:00,05:08:44,18:03:38,BJKK,Name_WZSXI,SeatTMC,Business,204.85,No Extras,3973,Pending,GateWM,D,ClaimWHF,5.25,2,LOCOMM,TypeDKJ,Pilot_QHUP,Crew_VOUO,Yes,Vegetarian,Not Available,TRUE,TRUE,FALSE,2,Yes
17,5004,27-05-2023 04:53,21-11-2023 23:01,10:37:50,02:19:14,BCKH,Name_KKNJI,SeatRFN,First,87.65,No Extras,0,Cancelled,GateEV,A,ClaimLGD,7.37,0,LOCDQS,TypeLAX,Pilot_AIPU,Crew_RZPP,No,No Meal,Not Available,FALSE,TRUE,FALSE,2,Yes
15,1666,08-07-2023 11:45,20-01-2023 11:32,15:19:20,19:29:43,BQZV,Name_EZKIM,SeatDZL,First,107.42,Meal,0,Pending,GateXR,B,ClaimGBK,6.99,1,LOCCHK,TypeUJD,Pilot_SABB,Crew_CRUB,Yes,Vegan,Not Available,TRUE,FALSE,FALSE,0,No
8,6718,15-12-2023 18:02,20-09-2023 00:21,10:53:10,22:14:10,BYAP,Name_SHWDL,SeatFTZ,First,283.43,No Extras,0,Pending,GateGJ,C,ClaimTDS,8.86,0,LOCHYY,TypePMI,Pilot_TZUK,Crew_LLFY,Yes,Vegan,Not Available,FALSE,FALSE,FALSE,0,Yes
15,6152,14-08-2023 17:45,03-07-2023 13:52,01:37:26,13:36:59,BTGV,Name_YGXHS,SeatIFF,First,737.72,Meal,0,Pending,GateHB,B,ClaimBTR,2.61,1,LOCZDB,TypeUCU,Pilot_TVNI,Crew_CZGQ,No,No Meal,Not Available,FALSE,FALSE,TRUE,0,Yes
14,3234,24-08-2023 06:06,22-06-2023 19:31,23:44:00,11:40:43,BVYH,Name_WHSYZ,SeatYLD,First,293.94,Meal,0,Pending,GateBL,D,ClaimSLN,11.56,1,LOCZPD,TypeIEM,Pilot_GPHE,Crew_HJFW,Yes,Non-Vegetarian,Available,FALSE,FALSE,TRUE,0,Yes
7,7335,11-10-2023 22:59,08-05-2023 13:13,20:11:01,03:45:39,BMER,Name_DJOWH,SeatHLD,First,263.9,No Extras,421,Confirmed,GateCH,D,ClaimILA,1.85,0,LOCEUY,TypeCPS,Pilot_KXQH,Crew_OKMR,Yes,No Meal,Not Available,FALSE,FALSE,TRUE,0,Yes
12,2236,09-03-2023 21:53,22-08-2023 15:31,02:26:52,12:06:15,BLPC,Name_OPXUG,SeatGIC,Economy,654.85,Meal,0,Pending,GateKK,A,ClaimVMW,8.06,1,LOCBNT,TypeILL,Pilot_IDYX,Crew_GYLZ,No,No Meal,Available,FALSE,FALSE,TRUE,1,Yes
17,2623,26-06-2023 05:59,12-12-2023 11:09,19:42:23,03:03:05,BLZS,Name_HMMBZ,SeatUAT,Economy,585.04,Meal,0,Confirmed,GateJY,C,ClaimGOY,11.95,1,LOCLVX,TypeXGY,Pilot_KHXN,Crew_ZULF,No,Vegan,Not Available,TRUE,FALSE,FALSE,2,Yes
17,2374,10-02-2023 11:08,21-04-2023 05:56,01:19:27,04:00:19,BTRH,Name_TOFYR,SeatSPC,First,532.87,No Extras,0,Confirmed,GateSS,A,ClaimTGX,11.41,0,LOCSZU,TypeJYL,Pilot_NZOA,Crew_IQPS,Yes,Vegan,Available,FALSE,FALSE,TRUE,0,Yes
10,8275,24-04-2023 10:36,28-10-2023 14:18,20:31:38,21:20:40,BXMH,Name_GBZBA,SeatFFR,Economy,663.65,No Extras,0,Confirmed,GateXR,C,ClaimXCV,3.67,0,LOCPKJ,TypeLUQ,Pilot_RWRF,Crew_WHMK,No,Non-Vegetarian,Available,FALSE,FALSE,FALSE,2,Yes
19,7359,30-10-2023 02:36,06-03-2023 09:34,06:07:08,13:14:00,BJNO,Name_YVNBJ,SeatVBN,Business,389.19,Meal,3571,Pending,GateLG,A,ClaimLTN,5.79,2,LOCCVP,TypeTXP,Pilot_KMJU,Crew_NJZJ,No,Vegetarian,Available,FALSE,FALSE,FALSE,2,No
14,1176,28-10-2023 06:28,18-12-2023 17:59,05:13:23,12:37:17,BUOZ,Name_DDWGT,SeatZBI,Economy,64.11,Meal,0,Cancelled,GateGU,B,ClaimDEZ,6.63,1,LOCIRL,TypeIDS,Pilot_OEMQ,Crew_MBEE,Yes,Vegan,Not Available,FALSE,TRUE,TRUE,1,No
11,7704,26-10-2023 22:01,14-09-2023 03:02,03:02:51,11:07:08,BFNF,Name_ELLYF,SeatXWA,Economy,458.52,Extra Baggage,0,Confirmed,GateVM,B,ClaimPAN,3.13,2,LOCWWB,TypeMUP,Pilot_RKPX,Crew_PQWM,Yes,Vegan,Not Available,FALSE,FALSE,FALSE,2,Yes
2,3928,09-11-2023 15:48,27-07-2023 05:06,22:14:16,07:10:14,BWAJ,Name_RBSPW,SeatSIG,Business,398.45,Extra Baggage,0,Pending,GateVP,D,ClaimKEK,9.53,1,LOCFUY,TypeTDN,Pilot_TKDC,Crew_ZAZQ,Yes,Non-Vegetarian,Not Available,TRUE,FALSE,FALSE,2,Yes
18,9817,05-10-2023 07:36,08-09-2023 02:52,13:29:19,07:55:52,BSKC,Name_BQTZG,SeatFWY,Business,783.26,No Extras,1369,Cancelled,GateOS,D,ClaimGQV,6.55,2,LOCEEL,TypeOJQ,Pilot_TAKI,Crew_EYUU,No,Non-Vegetarian,Available,FALSE,FALSE,TRUE,1,No
7,8617,11-11-2023 23:48,04-03-2023 18:13,15:25:04,21:06:32,BWFI,Name_UGWLW,SeatMIZ,Economy,135.78,No Extras,3731,Cancelled,GateKM,A,ClaimVQK,4.07,0,LOCCQP,TypeZPR,Pilot_VUVH,Crew_NCHD,Yes,No Meal,Available,FALSE,TRUE,TRUE,1,Yes
12,8614,18-07-2023 07:27,04-10-2023 02:50,17:54:41,12:54:13,BYID,Name_KQKHF,SeatYJF,Economy,792.06,No Extras,1021,Confirmed,GateCT,D,ClaimDJV,11.08,2,LOCGBX,TypeASN,Pilot_VVBO,Crew_ZTTR,Yes,No Meal,Available,FALSE,FALSE,TRUE,1,No
2,4715,07-05-2023 14:45,16-03-2023 21:49,17:38:06,11:02:04,BCTS,Name_FOZTL,SeatNQD,Business,725.45,No Extras,1121,Confirmed,GateLF,D,ClaimXXX,3.44,2,LOCKRI,TypeDEK,Pilot_QSMC,Crew_HMAC,No,Vegan,Not Available,FALSE,FALSE,FALSE,2,No
18,5274,17-11-2023 06:02,12-09-2023 14:47,18:00:40,13:29:36,BWKS,Name_IMOOZ,SeatONX,Economy,367.48,Extra Baggage,0,Pending,GateCF,C,ClaimTKT,3.66,0,LOCAOE,TypeYTD,Pilot_OSFU,Crew_WMDM,No,Non-Vegetarian,Not Available,FALSE,FALSE,TRUE,1,Yes
6,9586,04-01-2023 16:55,20-06-2023 12:55,22:00:08,08:08:37,BQHF,Name_MIKVK,SeatMEA,First,646.11,Extra Baggage,0,Cancelled,GateWV,A,ClaimNDE,11.35,1,LOCWSE,TypeVVR,Pilot_JJZY,Crew_OJCI,Yes,Non-Vegetarian,Available,TRUE,TRUE,TRUE,2,Yes
10,5971,11-05-2023 04:52,12-02-2023 02:29,11:56:31,02:49:19,BEHH,Name_IQWYU,SeatFAQ,Business,550.3,No Extras,0,Confirmed,GateOA,A,ClaimOWG,4.08,2,LOCOSL,TypeXIO,Pilot_WMCP,Crew_OKBF,Yes,Vegetarian,Not Available,FALSE,FALSE,FALSE,0,Yes
15,9389,10-04-2023 20:33,08-03-2023 12:18,06:39:55,18:15:42,BCSP,Name_FVEZY,SeatNQN,First,252.2,Extra Baggage,0,Pending,GateLA,D,ClaimHHF,9.44,0,LOCPIH,TypeLHK,Pilot_HNFA,Crew_AJDC,Yes,Vegetarian,Available,TRUE,FALSE,TRUE,2,No
5,1968,02-10-2023 16:14,27-07-2023 05:34,06:47:28,09:53:10,BJWC,Name_UCFVQ,SeatPGJ,First,908.8,Meal,0,Confirmed,GateEM,A,ClaimPXX,5.69,1,LOCFEI,TypeNYL,Pilot_IYYO,Crew_BZHO,No,Non-Vegetarian,Not Available,FALSE,TRUE,TRUE,2,Yes
